star_name,x,y,star_colour,star_type,object_name,world_type,tectonics,weather,temp,bio,total_ru,dist_to_parent_star,common,corrosive,base_metal,noble,rare_earth,precious,radioactive,exotic
Metis,570.8,460.4,red,dwarf,IV,Vinylogous World,3,0,-245,0,81,4415,15,0,66,0,0,0,0,0
Metis,570.8,460.4,red,dwarf,V,Metal World,2,2,-248,0,710,5395,0,62,468,0,0,180,0,0
Metis,570.8,460.4,red,dwarf,VI,Maroon World,2,0,-249,0,209,6073,41,0,168,0,0,0,0,0
Metis,570.8,460.4,red,dwarf,VIa,Crimson World,0,1,-249,0,134,6073,0,14,120,0,0,0,0,0
Metis,570.8,460.4,red,dwarf,VII,Cimmerian World,3,0,-250,0,65,6568,65,0,0,0,0,0,0,0
Metis,570.8,460.4,red,dwarf,VIII,Selenic World,0,0,-252,0,33,7626,0,0,33,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,I,Purple World,3,2,62,0,18,599,0,0,18,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,II,Gas Giant,1,7,-131,0,0,2800,0,0,0,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,IIa,Radioactive World,1,0,-131,0,1104,2800,0,0,0,0,0,0,1104,0
Beta Cygnus,47.9,464.5,green,dwarf,IIb,Azure World,4,1,-131,0,120,2800,0,0,120,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,IIc,Azure World,3,1,-131,0,93,2800,0,0,93,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,IId,Pellucid World,2,0,-131,0,200,2800,0,0,0,0,0,0,0,200
Beta Cygnus,47.9,464.5,green,dwarf,III,Iodine World,4,1,-157,108,157,4162,0,76,81,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,IV,Ultraviolet World,3,2,-168,120,857,5125,125,0,78,0,0,102,552,0
Beta Cygnus,47.9,464.5,green,dwarf,V,Gas Giant,0,7,-178,0,0,6269,0,0,0,0,0,0,0,0
Beta Cygnus,47.9,464.5,green,dwarf,Va,Treasure World,0,0,-178,0,1440,6269,0,0,0,0,0,1440,0,0
Beta Cygnus,47.9,464.5,green,dwarf,VI,Chondrite World,6,0,-189,0,30,7894,30,0,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,I,Halide World,2,0,-85,0,82,1597,0,82,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,II,Green World,4,2,-111,0,0,2172,0,0,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,III,Primordial World,7,2,-136,172,293,2996,59,0,234,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,IV,Gas Giant,1,7,-158,0,0,4249,0,0,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,IVa,Cyanic World,0,0,-158,0,32,4249,32,0,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,IVb,Cyanic World,1,0,-158,0,35,4249,35,0,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,IVc,Selenic World,0,0,-158,0,198,4249,0,0,198,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,IVd,Azure World,4,1,-158,0,84,4249,0,0,84,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,V,Redux World,3,0,-171,0,344,5386,0,344,0,0,0,0,0,0
Zeta Ceti,289.5,468.7,green,dwarf,VI,Plutonic World,3,1,-187,0,1131,7589,0,0,534,0,245,0,352,0
Epsilon Ceti,270.8,470.8,blue,dwarf,I,Sapphire World,2,0,-17,0,700,1353,0,0,0,0,0,0,0,700
Epsilon Ceti,270.8,470.8,blue,dwarf,II,Water World,3,1,-94,0,271,2765,0,0,207,0,0,0,64,0
Epsilon Ceti,270.8,470.8,blue,dwarf,IIa,Treasure World,2,0,-94,0,1182,2765,0,0,0,0,0,1182,0,0
Epsilon Ceti,270.8,470.8,blue,dwarf,III,Urea World,5,2,-140,0,36,5012,36,0,0,0,0,0,0,0
Epsilon Ceti,270.8,470.8,blue,dwarf,IV,Noble World,2,0,-166,0,319,7691,11,0,0,308,0,0,0,0
Gamma Cygnus,56.2,470.8,green,dwarf,I,Chlorine World,5,0,-120,0,103,2397,46,30,27,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,I,Maroon World,1,2,-167,240,290,319,62,0,228,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,II,Metal World,3,2,-216,0,734,1087,0,50,510,0,0,78,96,0
Delta Cygnus,41.6,471.7,red,dwarf,III,Gas Giant,2,7,-243,0,0,3766,0,0,0,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,IIIa,Azure World,3,1,-243,0,183,3766,0,0,183,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,IIIb,Chondrite World,6,0,-243,124,66,3766,66,0,0,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,IIIc,Azure World,2,1,-243,0,87,3766,0,0,87,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,IIId,Cimmerian World,2,0,-243,0,66,3766,66,0,0,0,0,0,0,0
Delta Cygnus,41.6,471.7,red,dwarf,IV,Azure World,4,0,-251,0,135,7137,0,0,135,0,0,0,0,0
Delta Cancri,509.4,493.1,red,dwarf,I,Gas Giant,0,7,-250,0,0,6569,0,0,0,0,0,0,0,0
Delta Cancri,509.4,493.1,red,dwarf,Ia,Noble World,1,0,-250,0,254,6569,30,0,0,224,0,0,0,0
Delta Cancri,509.4,493.1,red,dwarf,Ib,Cimmerian World,2,0,-250,0,52,6569,52,0,0,0,0,0,0,0
Delta Cancri,509.4,493.1,red,dwarf,Ic,Pellucid World,2,0,-250,0,225,6569,0,0,0,0,0,0,0,225
Delta Cancri,509.4,493.1,red,dwarf,Id,Infrared World,2,1,-250,0,150,6569,0,0,150,0,0,0,0,0
Beta Pyxidis,900.0,500.0,red,dwarf,I,Purple World,3,0,-173,0,123,356,0,0,123,0,0,0,0,0
Beta Pyxidis,900.0,500.0,red,dwarf,II,Cimmerian World,3,0,-246,0,92,4836,92,0,0,0,0,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,I,Gas Giant,2,7,1147,0,0,6947,0,0,0,0,0,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,Ia,Auric World,2,3,834,0,1848,6947,0,0,0,0,0,1848,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,Ib,Azure World,4,3,753,0,0,6947,0,0,0,0,0,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,II,Gas Giant,1,7,1422,0,0,7569,0,0,0,0,0,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,IIa,Selenic World,2,1,507,0,153,7569,0,0,153,0,0,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,IIb,Opalescent World,1,0,268,0,348,7569,87,0,0,56,205,0,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,IIc,Oolite World,3,5,1131,0,1536,7569,0,0,0,0,1080,456,0,0
Alpha Pyxidis,895.8,500.0,blue,giant,IId,Lanthanide World,4,1,534,0,880,7569,0,0,0,0,880,0,0,0
Gamma Cancri,500.6,501.1,orange,dwarf,I,Maroon World,0,1,-214,0,274,4061,79,0,195,0,0,0,0,0
Gamma Cancri,500.6,501.1,orange,dwarf,II,Carbide World,2,0,-217,0,133,4511,133,0,0,0,0,0,0,0
Gamma Cancri,500.6,501.1,orange,dwarf,III,Maroon World,1,0,-227,0,322,6653,49,0,273,0,0,0,0,0
Gamma Cancri,500.6,501.1,orange,dwarf,IIIa,Pellucid World,2,0,-227,0,125,6653,0,0,0,0,0,0,0,125
Alpha Reticuli,731.2,506.2,orange,dwarf,I,Infrared World,1,3,-89,0,60,421,0,0,60,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,II,Maroon World,1,1,-213,0,314,3874,32,0,282,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,III,Gas Giant,0,7,-220,0,0,5014,0,0,0,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,IIIa,Alkali World,3,1,-220,0,96,5014,0,0,96,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,IIIb,Crimson World,2,2,-220,84,199,5014,0,22,177,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,IIIc,Dust World,3,1,-220,0,84,5014,0,0,84,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,IV,Vinylogous World,2,0,-224,0,89,5722,11,0,78,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,V,Iodine World,3,0,-227,0,82,6624,0,22,60,0,0,0,0,0
Alpha Reticuli,731.2,506.2,orange,dwarf,VI,Cimmerian World,1,0,-230,0,46,7369,46,0,0,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,I,Azure World,4,3,51,192,66,451,0,0,66,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,II,Gas Giant,0,7,-116,0,0,1292,0,0,0,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IIa,Cyanic World,2,0,-116,0,70,1292,70,0,0,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IIb,Halide World,2,0,-116,0,602,1292,0,242,0,0,0,0,360,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IIc,Purple World,2,0,-116,0,156,1292,0,0,156,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IId,Acid World,1,0,-116,0,297,1292,297,0,0,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,III,Metal World,3,2,-175,12,668,3266,0,28,432,0,0,120,88,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IV,Gas Giant,2,7,-191,0,0,4735,0,0,0,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IVa,Dust World,1,1,-191,0,111,4735,0,0,111,0,0,0,0,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,IVb,Radioactive World,2,0,-191,0,904,4735,0,0,0,0,0,0,904,0
Gamma Cassiopeiae,367.9,506.8,yellow,dwarf,V,Noble World,2,0,-204,0,119,6601,7,0,0,112,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,I,Copper World,1,2,-139,0,246,794,0,0,246,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,II,Halide World,2,0,-177,0,476,1525,0,204,0,0,0,0,272,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,III,Alkali World,1,1,-194,0,249,2236,0,0,249,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,IV,Green World,3,2,-200,0,290,2651,0,0,0,0,290,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,V,Dust World,1,1,-209,0,177,3443,0,0,177,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VI,Gas Giant,2,7,-217,0,0,4502,0,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIa,Acid World,2,0,-217,0,150,4502,150,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIb,Crimson World,2,2,-217,0,125,4502,0,8,117,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIc,Copper World,0,1,-217,0,381,4502,0,0,381,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VId,Carbide World,4,0,-217,0,42,4502,42,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VII,Gas Giant,2,7,-223,0,0,5493,0,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIIa,Urea World,5,2,-223,0,33,5493,33,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIIb,Super-Dense World,5,2,-223,0,90,5493,0,0,90,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIIc,Pellucid World,0,0,-223,0,0,5493,0,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIId,Selenic World,2,0,-223,0,15,5493,0,0,15,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,VIII,Acid World,3,0,-228,0,202,6718,202,0,0,0,0,0,0,0
Gamma Pyxidis,906.2,508.3,orange,dwarf,IX,Green World,2,1,-229,0,530,7108,0,0,0,0,530,0,0,0
Gamma Reticuli,741.6,508.3,green,dwarf,I,Rainbow World,1,3,414,0,2161,256,73,0,0,0,0,0,2088,0
Gamma Reticuli,741.6,508.3,green,dwarf,II,Green World,4,2,-124,0,315,2542,0,0,0,0,315,0,0,0
Gamma Reticuli,741.6,508.3,green,dwarf,III,Quasi-Degenerate World,4,0,-141,0,0,3210,0,0,0,0,0,0,0,0
Gamma Reticuli,741.6,508.3,green,dwarf,IV,Azure World,4,0,-187,0,93,7636,0,0,93,0,0,0,0,0
Beta Cancri,515.5,512.2,green,dwarf,I,Magnetic World,4,0,-165,0,243,4789,0,0,243,0,0,0,0,0
Beta Cancri,515.5,512.2,green,dwarf,Ia,Copper World,0,1,-165,0,495,4789,0,0,495,0,0,0,0,0
Beta Cancri,515.5,512.2,green,dwarf,Ib,Ultramarine World,1,2,-165,208,232,4789,0,0,117,80,35,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,I,Copper World,0,1,-136,0,549,1684,0,0,549,0,0,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,II,Iodine World,2,1,-158,0,113,2401,0,86,27,0,0,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,III,Gas Giant,1,7,-197,0,0,5386,0,0,0,0,0,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,IIIa,Noble World,1,0,-197,0,268,5386,0,0,0,268,0,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,IV,Copper World,0,0,-200,0,513,5874,0,0,513,0,0,0,0,0
Delta Cassiopeiae,387.5,514.5,yellow,dwarf,V,Magma World,7,0,-210,0,60,7845,0,0,60,0,0,0,0,0
Alpha Cancri,493.7,514.5,green,dwarf,I,Treasure World,1,2,-7,20,384,1010,0,0,0,0,0,384,0,0
Alpha Cancri,493.7,514.5,green,dwarf,II,Acid World,3,0,-97,0,228,1813,228,0,0,0,0,0,0,0
Alpha Cancri,493.7,514.5,green,dwarf,III,Ultraviolet World,3,2,-137,138,1310,3025,0,0,66,0,0,348,896,0
Alpha Cancri,493.7,514.5,green,dwarf,IIIa,Acid World,4,0,-137,0,160,3025,160,0,0,0,0,0,0,0
Alpha Capricorni,297.9,516.6,orange,giant,I,Iodine World,5,2,71,48,114,3851,0,114,0,0,0,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,I,Copper World,1,2,-118,0,108,590,0,0,108,0,0,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,II,Gas Giant,1,7,-206,0,0,3098,0,0,0,0,0,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,IIa,Ultramarine World,2,2,-206,178,268,3098,0,0,45,48,175,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,IIb,Radioactive World,0,0,-206,0,1032,3098,0,0,0,0,0,0,1032,0
Beta Capricorni,303.5,517.8,orange,dwarf,IIc,Pellucid World,0,0,-206,0,250,3098,0,0,0,0,0,0,0,250
Beta Capricorni,303.5,517.8,orange,dwarf,IId,Copper World,2,1,-206,0,186,3098,0,0,186,0,0,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,III,Alkali World,3,1,-211,0,93,3569,0,0,93,0,0,0,0,0
Beta Capricorni,303.5,517.8,orange,dwarf,IV,Azure World,4,1,-222,0,105,5421,0,0,105,0,0,0,0,0
Epsilon Cassiopeiae,399.4,518.5,red,dwarf,I,Ruby World,2,0,-241,0,3200,3280,0,0,0,0,0,0,0,3200
Epsilon Cassiopeiae,399.4,518.5,red,dwarf,II,Dust World,3,0,-249,0,123,5954,0,0,123,0,0,0,0,0
Alpha Cassiopeiae,354.1,518.7,blue,dwarf,I,Gas Giant,1,7,-151,0,0,5877,0,0,0,0,0,0,0,0
Alpha Cassiopeiae,354.1,518.7,blue,dwarf,Ia,Quasi-Degenerate World,4,0,-151,0,275,5877,0,0,0,0,0,0,0,275
Alpha Cassiopeiae,354.1,518.7,blue,dwarf,Ib,Cyanic World,1,0,-151,0,85,5877,85,0,0,0,0,0,0,0
Alpha Cassiopeiae,354.1,518.7,blue,dwarf,Ic,Carbide World,1,0,-151,0,63,5877,63,0,0,0,0,0,0,0
Alpha Cassiopeiae,354.1,518.7,blue,dwarf,Id,Noble World,1,0,-151,0,222,5877,14,0,0,208,0,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,I,Quasi-Degenerate World,3,0,-85,0,1025,1591,0,0,0,0,0,0,0,1025
Alpha Maksutov,597.7,524.6,green,dwarf,II,Gas Giant,2,7,-151,0,0,3810,0,0,0,0,0,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,IIa,Auric World,2,1,-151,56,1146,3810,0,0,0,0,0,1146,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,III,Lanthanide World,6,0,-160,0,955,4395,0,0,0,0,955,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,IV,Plutonic World,1,2,-166,0,1155,4927,0,0,336,0,315,0,504,0
Alpha Maksutov,597.7,524.6,green,dwarf,IVa,Opalescent World,4,0,-166,0,154,4927,61,0,0,8,85,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,V,Telluric World,2,2,-172,112,165,5567,0,0,105,0,0,60,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,VI,Hydrocarbon World,2,0,-180,0,54,6445,48,0,6,0,0,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,VIa,Acid World,2,0,-180,0,98,6445,98,0,0,0,0,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,VII,Gas Giant,2,7,-184,0,0,7057,0,0,0,0,0,0,0,0
Alpha Maksutov,597.7,524.6,green,dwarf,VIIa,Metal World,2,1,-184,40,636,7057,0,64,204,0,0,0,368,0
Alpha Maksutov,597.7,524.6,green,dwarf,VIII,Fluorescent World,1,0,-189,0,852,7908,0,0,60,320,0,0,472,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,I,Ultramarine World,0,7,178,0,30,480,0,0,0,0,30,0,0,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,II,Chondrite World,6,0,-111,0,13,2167,13,0,0,0,0,0,0,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,III,Copper World,2,1,-129,90,84,2720,0,0,84,0,0,0,0,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,IV,Purple World,1,0,-179,0,216,6395,0,0,216,0,0,0,0,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,V,Plutonic World,2,1,-187,0,749,7609,0,0,693,0,0,0,56,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,Va,Alkali World,1,0,-187,0,198,7609,0,0,198,0,0,0,0,0
Beta Cassiopeiae,377.0,525.0,green,dwarf,Vb,Carbide World,4,0,-187,0,111,7609,111,0,0,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,I,Chondrite World,7,0,-215,0,88,1039,88,0,0,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,II,Iodine World,3,1,-234,0,147,2308,0,96,51,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,III,Iodine World,2,1,-245,0,159,4365,0,84,75,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,IV,Purple World,3,0,-247,0,105,5231,0,0,105,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,V,Gas Giant,0,7,-249,0,0,6031,0,0,0,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,Va,Super-Dense World,5,1,-249,36,159,6031,0,0,159,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,VI,Gas Giant,2,7,-251,0,0,7271,0,0,0,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,VIa,Chondrite World,6,0,-251,0,0,7271,0,0,0,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,VIb,Dust World,2,0,-251,0,117,7271,0,0,117,0,0,0,0,0
Gamma Normae,152.0,526.1,red,dwarf,VIc,Noble World,0,0,-251,0,212,7271,0,0,0,212,0,0,0,0
Delta Normae,161.3,527.9,green,dwarf,I,Water World,3,3,100,208,78,575,0,0,78,0,0,0,0,0
Delta Normae,161.3,527.9,green,dwarf,II,Iodine World,4,1,-115,38,175,2275,0,124,51,0,0,0,0,0
Delta Normae,161.3,527.9,green,dwarf,III,Copper World,2,1,-170,0,282,5339,0,0,282,0,0,0,0,0
Delta Normae,161.3,527.9,green,dwarf,IV,Redux World,3,0,-189,0,257,7871,0,176,81,0,0,0,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,I,Radioactive World,1,3,527,0,704,296,0,0,0,0,0,0,704,0
Beta Reticuli,702.0,529.1,blue,dwarf,II,Green World,5,7,197,0,330,666,0,0,0,0,330,0,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,III,Urea World,6,2,-98,64,0,2885,0,0,0,0,0,0,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,IV,Treasure World,2,0,-127,0,792,4105,0,0,0,0,0,792,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,V,Lanthanide World,5,0,-148,0,595,5654,0,0,0,0,595,0,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,VI,Copper World,0,0,-158,0,474,6690,0,0,474,0,0,0,0,0
Beta Reticuli,702.0,529.1,blue,dwarf,VII,Copper World,1,0,-164,0,540,7352,0,0,540,0,0,0,0,0
Beta Normae,141.6,531.5,white,dwarf,I,Yttric World,3,5,660,0,387,849,0,0,387,0,0,0,0,0
Beta Normae,141.6,531.5,white,dwarf,II,Plutonic World,1,6,127,0,1036,1424,0,0,699,0,105,0,232,0
Beta Normae,141.6,531.5,white,dwarf,IIa,Oolite World,2,6,113,0,1020,1424,0,0,0,0,750,270,0,0
Beta Normae,141.6,531.5,white,dwarf,IIb,Quasi-Degenerate World,4,0,27,0,250,1424,0,0,0,0,0,0,0,250
Beta Normae,141.6,531.5,white,dwarf,III,Sapphire World,0,0,-59,0,3900,2761,0,0,0,0,0,0,0,3900
Beta Normae,141.6,531.5,white,dwarf,IV,Gas Giant,2,7,-76,0,0,3277,0,0,0,0,0,0,0,0
Beta Normae,141.6,531.5,white,dwarf,V,Gas Giant,0,7,-113,0,0,4971,0,0,0,0,0,0,0,0
Beta Normae,141.6,531.5,white,dwarf,Va,Opalescent World,1,0,-113,0,234,4971,30,0,0,44,160,0,0,0
Beta Normae,141.6,531.5,white,dwarf,VI,Oolite World,2,2,-122,0,1016,5543,0,0,0,0,440,576,0,0
Beta Normae,141.6,531.5,white,dwarf,VII,Plutonic World,4,1,-136,0,1310,6776,0,0,672,0,230,0,408,0
Gamma Capricorni,299.3,531.8,red,dwarf,I,Selenic World,2,0,-239,0,120,2992,0,0,120,0,0,0,0,0
Alpha Normae,142.5,540.4,blue,dwarf,I,Gas Giant,1,7,77,0,0,1454,0,0,0,0,0,0,0,0
Alpha Normae,142.5,540.4,blue,dwarf,Ia,Auric World,2,2,20,10,744,1454,0,0,0,0,0,744,0,0
Alpha Normae,142.5,540.4,blue,dwarf,Ib,Yttric World,2,2,31,0,134,1454,0,0,69,0,65,0,0,0
Alpha Normae,142.5,540.4,blue,dwarf,Ic,Oolite World,1,4,88,66,1148,1454,0,0,0,0,680,468,0,0
Alpha Normae,142.5,540.4,blue,dwarf,Id,Metal World,1,4,74,36,453,1454,0,60,189,0,0,204,0,0
Alpha Normae,142.5,540.4,blue,dwarf,II,Gas Giant,2,7,-121,0,0,3825,0,0,0,0,0,0,0,0
Alpha Normae,142.5,540.4,blue,dwarf,IIa,Auric World,2,1,-121,88,954,3825,0,0,0,0,0,954,0,0
Alpha Normae,142.5,540.4,blue,dwarf,IIb,Oolite World,4,2,-121,0,775,3825,0,0,0,0,475,300,0,0
Alpha Normae,142.5,540.4,blue,dwarf,IIc,Auric World,1,1,-121,0,1458,3825,0,0,0,0,0,1458,0,0
Alpha Normae,142.5,540.4,blue,dwarf,IId,Ultramarine World,2,2,-121,80,169,3825,0,0,54,0,115,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,I,Oolite World,2,7,1141,0,848,392,0,0,0,0,620,228,0,0
Epsilon Normae,185.4,541.6,white,dwarf,II,Fluorescent World,2,1,71,0,1025,1253,0,0,45,588,0,0,392,0
Epsilon Normae,185.4,541.6,white,dwarf,III,Gas Giant,2,7,94,0,0,1810,0,0,0,0,0,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,IIIa,Lanthanide World,5,1,19,142,695,1810,0,0,0,0,695,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,IIIb,Lanthanide World,7,1,18,0,1050,1810,0,0,0,0,1050,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,IIIc,Opalescent World,4,0,-8,0,158,1810,14,0,0,4,140,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,IV,Auric World,2,2,15,100,1188,2317,0,0,0,0,0,1188,0,0
Epsilon Normae,185.4,541.6,white,dwarf,V,Gas Giant,0,7,-78,0,0,3338,0,0,0,0,0,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,Va,Alkali World,1,1,-78,0,297,3338,0,0,297,0,0,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,Vb,Metal World,3,2,-78,0,376,3338,0,70,228,0,0,78,0,0
Epsilon Normae,185.4,541.6,white,dwarf,VI,Auric World,2,1,-105,0,1140,4514,0,0,0,0,0,1140,0,0
Epsilon Normae,185.4,541.6,white,dwarf,VII,Cyanic World,0,0,-124,0,134,5691,134,0,0,0,0,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,VIII,Acid World,1,0,-134,0,153,6584,153,0,0,0,0,0,0,0
Epsilon Normae,185.4,541.6,white,dwarf,IX,Treasure World,1,0,-143,0,654,7439,0,0,0,0,0,654,0,0
Alpha Carinae,362.5,543.7,green,giant,I,Radioactive World,0,2,524,0,2080,5162,0,0,0,0,0,0,2080,0
Beta Carinae,341.6,543.7,blue,dwarf,I,Magnetic World,6,0,130,0,171,553,0,0,171,0,0,0,0,0
Beta Carinae,341.6,543.7,blue,dwarf,II,Treasure World,2,1,30,14,1452,1176,0,0,0,0,0,1452,0,0
Beta Carinae,341.6,543.7,blue,dwarf,III,Gas Giant,1,7,70,0,0,1628,0,0,0,0,0,0,0,0
Beta Carinae,341.6,543.7,blue,dwarf,IIIa,Alkali World,3,2,18,36,366,1628,0,0,366,0,0,0,0,0
Beta Carinae,341.6,543.7,blue,dwarf,IIIb,Treasure World,2,1,-12,180,780,1628,0,0,0,0,0,780,0,0
Beta Carinae,341.6,543.7,blue,dwarf,IV,Ultramarine World,0,2,-80,214,104,2369,0,0,24,80,0,0,0,0
Beta Carinae,341.6,543.7,blue,dwarf,V,Metal World,3,2,-109,0,835,3256,0,42,573,0,0,84,136,0
Beta Carinae,341.6,543.7,blue,dwarf,VI,Opalescent World,1,0,-126,0,181,4095,11,0,0,80,90,0,0,0
Beta Carinae,341.6,543.7,blue,dwarf,VII,Xenolithic World,3,1,-144,0,141,5275,0,0,87,0,0,54,0,0
Beta Carinae,341.6,543.7,blue,dwarf,VIIa,Green World,2,2,-144,164,525,5275,0,0,0,0,525,0,0,0
